respondent_id,year,age,gender,ses,AC1_commitment,AC2_check_expected5,AC3_check_expected1,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,attention_fail_count,included_after_qc,cluster
453,2023,24.0,Hombre,3.0,,,,5,5,3,4,1,4,1,4,4,2,4,5,1,5,1,1,1,5,1,5,5,4,2,1,4,5,3,5,2.857142857142857,3.7142857142857135,4.571428571428571,1.8571428571428568,3.25,0,True,1
454,2023,22.0,Hombre,1.0,,,,2,2,3,4,1,1,4,3,2,1,2,3,3,4,1,2,2,5,4,3,2,1,2,2,2,1,1,4,2.142857142857143,2.4285714285714284,3.0,2.0,2.392857142857143,0,True,1
455,2023,19.0,Hombre,2.0,,,,2,3,5,2,1,3,2,5,2,4,4,3,4,4,4,1,4,5,3,2,4,3,1,2,3,1,1,4,1.5714285714285714,4.142857142857143,3.0,3.0,2.928571428571429,0,True,1
456,2023,19.0,Hombre,0.0,,,,1,2,4,5,1,3,3,2,3,1,2,5,3,5,4,2,3,5,4,2,2,2,2,1,2,2,2,5,2.2857142857142856,3.0,3.4285714285714284,2.4285714285714284,2.7857142857142856,0,True,1
457,2023,19.0,Mujer,2.0,,,,1,2,5,2,1,1,5,5,5,2,5,5,1,3,5,1,2,4,2,2,5,1,3,1,5,1,1,5,2.4285714285714284,5.0,2.7142857142857144,1.4285714285714286,2.892857142857143,0,True,2
458,2023,22.0,Mujer,0.0,,,,2,5,4,4,4,4,3,3,2,5,4,3,4,4,3,4,5,5,3,4,4,5,5,2,5,4,2,5,3.571428571428572,4.0,4.142857142857143,3.571428571428572,3.821428571428572,0,True,2
459,2023,19.0,Hombre,2.0,,,,2,3,4,4,2,4,3,4,3,2,3,4,2,2,4,2,3,4,3,2,3,2,2,2,2,1,2,4,2.2857142857142856,3.4285714285714284,2.857142857142857,2.571428571428572,2.7857142857142856,0,True,1
460,2023,18.0,Hombre,0.0,,,,3,4,1,5,1,2,3,4,1,1,4,4,1,1,3,1,1,5,3,3,1,3,1,1,3,2,1,5,2.142857142857143,3.0,3.142857142857143,1.4285714285714286,2.4285714285714284,0,True,1
461,2023,18.0,Mujer,2.0,,,,2,2,4,4,3,2,4,3,2,1,2,4,4,4,5,2,2,5,5,2,2,2,2,1,2,2,1,2,2.7142857142857144,2.857142857142857,3.0,2.2857142857142856,2.7142857142857144,0,True,1
462,2023,18.0,Hombre,2.0,,,,4,3,4,4,2,4,2,3,3,3,4,4,3,4,3,3,4,2,3,3,2,2,2,2,3,3,2,4,2.857142857142857,3.2857142857142856,3.0,3.0,3.0357142857142856,0,True,1
463,2023,18.0,Hombre,4.0,,,,3,4,3,4,1,2,2,2,3,5,2,2,4,5,4,2,4,4,2,2,3,2,2,2,3,4,2,3,2.2857142857142856,2.857142857142857,3.4285714285714284,3.0,2.892857142857143,0,True,1
464,2023,18.0,Mujer,4.0,,,,4,5,5,5,4,2,3,5,5,3,5,4,3,5,5,4,4,5,3,4,5,3,3,1,5,5,1,5,3.857142857142857,5.0,4.571428571428571,2.4285714285714284,3.9642857142857135,0,True,2
465,2023,18.0,Mujer,2.0,,,,3,4,4,4,2,3,2,4,4,3,4,5,3,4,4,1,2,5,3,2,4,4,3,2,2,3,1,2,2.7142857142857144,3.4285714285714284,3.857142857142857,2.4285714285714284,3.107142857142857,0,True,1
466,2023,19.0,Hombre,0.0,,,,3,5,3,1,4,2,4,2,5,3,3,3,1,3,3,4,4,2,3,3,3,3,3,3,4,4,3,3,3.571428571428572,3.0,3.142857142857143,2.7142857142857144,3.1071428571428568,0,True,1
467,2023,18.0,Hombre,1.0,,,,3,3,3,4,2,1,3,4,4,3,4,4,3,4,1,5,3,4,2,3,4,2,5,2,2,4,2,5,3.7142857142857135,3.2857142857142856,3.4285714285714284,2.2857142857142856,3.178571428571429,0,True,1
468,2023,19.0,Mujer,2.0,,,,3,1,5,4,1,3,2,4,1,4,4,3,5,5,4,4,2,4,2,2,4,1,3,3,1,4,1,2,2.857142857142857,3.4285714285714284,2.571428571428572,2.857142857142857,2.928571428571429,0,True,1
469,2023,19.0,Hombre,1.0,,,,5,5,4,4,5,4,4,5,5,5,5,4,1,2,4,5,3,5,1,5,5,5,5,3,2,5,3,5,4.714285714285714,4.285714285714286,4.428571428571429,2.857142857142857,4.071428571428571,0,True,2
470,2023,21.0,Mujer,1.0,,,,3,5,5,4,5,1,3,4,5,3,5,5,3,5,4,4,2,5,2,2,4,3,5,2,4,4,2,5,4.142857142857143,4.428571428571429,4.142857142857143,2.142857142857143,3.7142857142857135,0,True,2
471,2023,29.0,Mujer,0.0,,,,4,4,4,4,1,4,3,3,3,2,4,4,2,4,4,2,3,4,3,3,3,3,3,2,2,3,2,3,2.857142857142857,3.2857142857142856,3.571428571428572,2.571428571428572,3.071428571428571,0,True,1
472,2023,22.0,Hombre,2.0,,,,4,4,4,2,1,3,2,4,4,4,4,2,2,2,2,4,4,2,2,4,5,4,4,4,4,4,4,4,3.0,3.857142857142857,3.142857142857143,3.2857142857142856,3.321428571428571,0,True,1
473,2023,18.0,Mujer,1.0,,,,2,3,4,4,3,4,4,3,4,3,4,3,2,4,4,3,3,4,4,2,3,2,2,2,3,4,2,4,3.0,3.571428571428572,3.2857142857142856,2.857142857142857,3.178571428571429,0,True,1
474,2023,18.0,Mujer,0.0,,,,4,3,3,3,4,3,4,4,3,3,2,5,3,4,2,3,4,5,4,3,3,3,3,2,2,4,3,2,3.857142857142857,2.571428571428572,3.4285714285714284,3.142857142857143,3.25,0,True,2
475,2023,21.0,Hombre,3.0,,,,5,4,4,2,4,3,3,4,2,3,4,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,3,3.857142857142857,3.4285714285714284,3.142857142857143,3.0,3.357142857142857,0,True,2
476,2023,18.0,Hombre,1.0,,,,4,4,3,2,2,3,3,4,3,2,5,2,3,3,4,2,2,4,4,3,4,3,3,3,2,5,2,3,3.0,3.571428571428572,3.142857142857143,2.7142857142857144,3.1071428571428568,0,True,1
477,2023,18.0,Hombre,3.0,,,,4,2,5,2,1,4,2,5,5,3,5,2,3,3,3,1,2,5,3,5,5,4,3,3,4,3,2,4,2.2857142857142856,4.428571428571429,3.7142857142857135,2.857142857142857,3.321428571428572,0,True,1
478,2023,20.0,Hombre,3.0,,,,5,2,3,3,3,4,3,2,3,3,3,4,3,3,2,4,3,4,3,3,3,4,2,2,2,3,3,2,3.4285714285714284,2.4285714285714284,3.142857142857143,3.0,3.0,0,True,2
479,2023,21.0,Hombre,0.0,,,,1,4,3,5,1,3,2,4,5,2,5,3,1,5,5,2,2,5,1,3,4,1,2,1,4,3,1,5,2.0,4.285714285714286,4.0,1.5714285714285714,2.964285714285714,0,True,1
480,2023,18.0,Hombre,2.0,,,,2,4,4,4,3,1,1,5,3,2,4,4,2,4,5,2,2,5,3,1,5,2,3,1,5,4,1,5,2.7142857142857144,4.714285714285714,3.2857142857142856,1.7142857142857142,3.107142857142857,0,True,2
481,2023,25.0,Mujer,2.0,,,,4,4,4,1,4,5,4,5,4,5,5,4,2,4,5,3,5,4,3,4,5,5,4,4,4,4,3,4,3.857142857142857,4.571428571428571,3.7142857142857135,3.857142857142857,4.0,0,True,2
482,2023,18.0,Hombre,2.0,,,,2,3,4,4,1,3,3,4,3,1,3,4,2,3,5,4,1,4,2,3,2,1,1,1,3,4,1,3,2.7142857142857144,3.4285714285714284,3.0,1.5714285714285714,2.6785714285714284,0,True,1
483,2023,18.0,Mujer,1.0,,,,1,5,5,4,2,2,1,5,2,2,5,4,4,4,5,1,2,5,4,1,5,2,4,1,4,1,1,4,2.0,4.714285714285714,3.2857142857142856,2.2857142857142856,3.071428571428571,0,True,1
484,2023,18.0,Mujer,1.0,,,,5,5,4,4,3,5,4,4,5,3,4,4,4,4,3,4,5,4,3,4,4,5,4,4,3,3,2,4,3.857142857142857,3.7142857142857135,4.428571428571429,3.7142857142857135,3.928571428571429,0,True,2
485,2023,20.0,Hombre,2.0,,,,3,4,4,4,1,1,4,4,1,2,4,3,2,1,4,1,1,5,2,2,3,2,3,1,2,4,1,5,2.7142857142857144,3.7142857142857135,2.7142857142857144,1.4285714285714286,2.642857142857143,0,True,1
486,2023,18.0,Mujer,4.0,,,,2,3,5,5,3,2,5,5,4,2,5,5,4,4,4,2,4,5,4,2,3,5,4,3,2,3,2,2,3.4285714285714284,3.7142857142857135,4.0,3.0,3.5357142857142856,0,True,2
487,2023,19.0,Hombre,0.0,,,,2,2,2,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3.0,2.857142857142857,2.7142857142857144,2.7142857142857144,2.821428571428572,0,True,1
488,2023,24.0,Mujer,1.0,,,,4,3,4,3,3,2,4,5,2,1,2,4,2,3,5,3,3,5,2,1,5,1,3,1,3,3,1,3,3.4285714285714284,3.857142857142857,2.571428571428572,1.7142857142857142,2.892857142857143,0,True,1
489,2023,19.0,Hombre,0.0,,,,5,5,5,4,5,5,5,4,3,5,4,5,3,5,2,1,4,5,3,1,5,5,5,2,3,3,3,1,4.142857142857143,3.4285714285714284,4.0,3.571428571428572,3.7857142857142856,0,True,2
490,2023,18.0,Hombre,2.0,,,,1,1,5,4,1,1,3,4,2,1,3,4,1,3,4,1,1,5,3,1,3,1,1,1,3,4,1,3,2.142857142857143,3.571428571428572,2.4285714285714284,1.2857142857142858,2.357142857142857,0,True,1
491,2023,21.0,Mujer,2.0,,,,5,4,5,5,2,3,2,5,5,3,5,3,5,5,4,4,5,5,3,4,5,5,3,2,4,3,1,5,3.142857142857143,4.714285714285714,4.714285714285714,3.142857142857143,3.928571428571429,0,True,2
492,2023,20.0,Hombre,1.0,,,,2,2,5,4,1,2,3,4,2,2,2,5,4,5,4,2,1,5,3,2,3,2,2,1,2,2,1,2,2.4285714285714284,3.142857142857143,3.142857142857143,2.0,2.6785714285714284,0,True,1
493,2023,18.0,Mujer,1.0,,,,3,5,4,5,4,3,3,5,4,2,5,5,3,5,4,3,4,5,3,4,5,5,3,2,4,4,3,5,3.571428571428572,4.571428571428571,4.714285714285714,2.857142857142857,3.928571428571429,0,True,2
494,2023,18.0,Hombre,1.0,,,,2,2,4,4,1,3,2,4,3,3,3,3,3,3,5,2,2,5,2,2,4,3,2,1,3,2,1,3,2.0,3.7142857142857135,3.142857142857143,2.142857142857143,2.75,0,True,1
495,2023,22.0,Hombre,1.0,,,,4,4,4,3,4,4,3,3,2,3,2,3,3,2,3,4,5,4,3,4,3,5,4,2,3,3,2,3,3.571428571428572,3.0,3.4285714285714284,3.142857142857143,3.2857142857142856,0,True,2
496,2023,18.0,Hombre,1.0,,,,4,4,5,3,3,2,2,5,4,2,5,2,2,4,5,4,3,5,2,4,5,4,4,1,4,4,1,4,3.2857142857142856,4.714285714285714,4.0,1.8571428571428568,3.4642857142857144,0,True,2
497,2023,18.0,Mujer,2.0,,,,5,3,4,5,3,2,2,4,4,4,4,5,2,4,5,4,2,5,3,4,4,5,4,2,4,3,2,4,3.7142857142857135,4.142857142857143,4.285714285714286,2.4285714285714284,3.642857142857143,0,True,2
498,2023,18.0,Mujer,2.0,,,,2,2,5,5,2,2,3,3,3,1,5,5,3,4,5,2,3,5,4,2,5,3,3,2,3,3,2,3,2.857142857142857,4.142857142857143,3.4285714285714284,2.4285714285714284,3.2142857142857144,0,True,2
499,2023,20.0,Mujer,0.0,,,,2,2,5,5,3,1,5,3,1,1,3,4,4,4,5,4,4,5,4,2,2,3,3,1,1,2,1,2,3.2857142857142856,3.0,3.142857142857143,2.2857142857142856,2.928571428571429,0,True,1
500,2023,18.0,Hombre,3.0,,,,1,4,5,5,5,1,5,5,5,1,5,4,1,5,5,2,2,5,1,2,1,3,1,1,4,1,1,5,2.7142857142857144,4.285714285714286,4.142857142857143,1.1428571428571428,3.071428571428571,0,True,1
501,2023,18.0,Hombre,0.0,,,,1,3,3,4,1,1,4,4,3,4,1,1,2,1,1,3,2,5,3,4,4,2,3,2,3,1,3,5,2.0,3.0,3.142857142857143,2.4285714285714284,2.642857142857143,0,True,1
502,2023,21.0,Mujer,2.0,,,,3,4,2,2,1,2,2,3,3,4,2,3,1,5,3,1,5,5,1,5,4,5,1,2,1,4,1,2,2.142857142857143,2.4285714285714284,4.142857142857143,2.2857142857142856,2.75,0,True,1
503,2023,23.0,Hombre,1.0,,,,1,2,3,4,1,1,5,3,3,1,3,5,3,4,4,1,1,5,2,1,2,1,1,1,1,1,1,3,2.142857142857143,2.7142857142857144,2.857142857142857,1.4285714285714286,2.285714285714286,0,True,1
504,2023,18.0,Hombre,2.0,,,,3,3,3,3,2,1,2,4,4,1,3,5,2,3,5,4,1,5,2,1,3,1,3,1,2,2,1,4,3.0,3.4285714285714284,2.857142857142857,1.2857142857142858,2.6428571428571432,0,True,1
505,2023,19.0,Hombre,2.0,,,,3,4,3,4,2,2,3,3,4,3,2,4,3,4,3,3,2,3,4,3,4,3,2,2,1,2,3,5,2.7142857142857144,3.0,3.571428571428572,2.7142857142857144,3.0,0,True,1
506,2023,20.0,Hombre,2.0,,,,3,4,4,3,2,2,3,4,4,3,2,4,3,4,4,2,3,4,3,3,4,1,3,2,3,2,3,4,2.7142857142857144,3.571428571428572,3.2857142857142856,2.7142857142857144,3.071428571428572,0,True,1
507,2023,18.0,Hombre,0.0,,,,5,5,1,5,1,3,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,5,1.5714285714285714,1.5714285714285714,2.4285714285714284,1.4285714285714286,1.75,0,True,1
508,2023,18.0,Mujer,2.0,,,,3,4,2,5,5,5,3,5,4,4,4,2,5,5,3,3,4,5,5,3,4,4,3,4,2,4,3,4,3.2857142857142856,3.4285714285714284,4.285714285714286,4.285714285714286,3.821428571428571,0,True,2
509,2023,18.0,Mujer,2.0,,,,3,5,2,3,5,5,5,3,4,5,5,5,3,2,2,5,4,5,3,5,5,5,5,5,2,5,3,3,4.714285714285714,3.142857142857143,4.142857142857143,4.0,4.0,0,True,2
510,2023,19.0,Hombre,3.0,,,,5,3,5,4,4,3,4,5,2,3,4,3,3,3,2,2,3,2,2,3,4,3,2,2,2,2,2,3,3.142857142857143,3.571428571428572,2.857142857142857,2.571428571428572,3.0357142857142856,0,True,1
511,2023,27.0,Hombre,1.0,,,,4,3,2,3,2,3,2,4,2,4,2,2,2,3,3,2,2,3,3,2,3,2,3,1,3,1,2,3,2.2857142857142856,2.857142857142857,2.571428571428572,2.4285714285714284,2.5357142857142856,0,True,1
512,2023,18.0,Hombre,1.0,,,,4,4,4,4,4,3,4,4,3,2,3,3,3,3,2,1,3,5,4,4,4,2,2,2,3,5,1,2,3.2857142857142856,3.142857142857143,3.571428571428572,2.571428571428572,3.142857142857143,0,True,2
513,2023,21.0,Hombre,2.0,,,,3,4,4,4,3,3,3,4,3,3,4,3,2,4,4,2,2,4,4,3,3,4,2,2,3,1,3,5,2.4285714285714284,3.857142857142857,3.7142857142857135,2.7142857142857144,3.178571428571429,0,True,1
514,2023,20.0,Mujer,3.0,,,,4,3,5,4,3,2,4,4,4,2,4,5,2,4,4,3,3,4,3,2,4,3,2,2,3,2,1,4,3.2857142857142856,4.0,3.4285714285714284,2.142857142857143,3.214285714285714,0,True,1
515,2023,30.0,Mujer,2.0,,,,3,4,4,5,2,3,4,3,3,2,3,4,4,5,4,3,3,5,3,1,3,3,3,2,3,2,1,4,3.0,3.4285714285714284,3.7142857142857135,2.571428571428572,3.1785714285714284,0,True,1
516,2023,18.0,Hombre,0.0,,,,4,4,1,5,1,1,5,5,5,5,5,5,1,5,5,5,3,5,3,1,5,1,4,1,5,5,1,5,4.142857142857143,4.428571428571429,3.7142857142857135,2.142857142857143,3.6071428571428577,0,True,2
517,2023,18.0,Mujer,1.0,,,,5,4,4,3,2,4,5,2,5,4,4,4,5,5,4,2,4,5,2,4,3,5,3,2,3,3,1,1,3.4285714285714284,3.0,4.428571428571429,3.142857142857143,3.5,0,True,2
518,2023,22.0,Hombre,2.0,,,,4,4,5,5,1,2,3,5,3,2,5,4,3,5,5,1,2,5,3,3,3,3,2,2,4,4,1,5,2.7142857142857144,4.571428571428571,4.0,2.142857142857143,3.3571428571428568,0,True,2
519,2023,19.0,Hombre,2.0,,,,3,3,3,4,2,3,3,4,2,3,4,4,2,3,4,3,3,5,4,3,3,4,3,2,2,2,1,2,2.857142857142857,3.142857142857143,3.4285714285714284,2.571428571428572,3.0,0,True,1
520,2023,18.0,Mujer,1.0,,,,4,5,2,5,4,3,1,4,4,3,5,2,3,5,3,3,4,5,4,3,5,5,3,3,3,3,1,5,2.857142857142857,3.857142857142857,4.571428571428571,3.0,3.571428571428571,0,True,2
521,2023,21.0,Hombre,1.0,,,,3,5,2,3,3,2,1,5,5,2,4,1,1,4,4,3,4,5,2,5,4,5,5,2,1,3,3,3,2.7142857142857144,3.2857142857142856,4.571428571428571,2.2857142857142856,3.2142857142857144,0,True,1
522,2023,18.0,Hombre,1.0,,,,5,5,4,4,3,3,3,5,3,3,4,4,4,3,5,4,3,5,3,3,4,4,4,2,2,3,2,4,3.7142857142857135,4.0,3.857142857142857,2.857142857142857,3.607142857142857,0,True,2
523,2023,19.0,Mujer,2.0,,,,1,5,4,3,5,3,5,5,4,2,4,5,2,3,3,2,5,4,2,5,5,5,5,2,3,4,2,3,3.857142857142857,3.857142857142857,4.142857142857143,2.571428571428572,3.607142857142857,0,True,2
524,2023,18.0,Mujer,2.0,,,,3,4,5,5,1,3,3,5,3,3,3,4,4,3,5,1,2,5,4,1,4,4,1,3,1,1,1,5,2.0,4.0,3.571428571428572,2.857142857142857,3.107142857142857,0,True,1
525,2023,18.0,Hombre,3.0,,,,3,3,4,3,2,2,2,4,4,2,2,2,2,2,4,2,2,5,3,2,4,1,2,2,4,2,2,4,2.142857142857143,3.7142857142857135,2.857142857142857,2.142857142857143,2.7142857142857144,0,True,1
526,2023,32.0,Mujer,0.0,,,,3,3,3,4,4,4,4,4,3,3,3,3,2,4,4,4,4,4,4,3,3,4,4,3,3,4,2,2,3.7142857142857135,3.142857142857143,3.571428571428572,3.142857142857143,3.392857142857143,0,True,2
527,2023,19.0,Hombre,2.0,,,,3,5,5,5,1,2,3,5,3,3,4,3,2,5,5,1,3,5,2,1,4,1,3,1,5,4,1,5,2.571428571428572,4.714285714285714,3.571428571428572,2.0,3.2142857142857144,0,True,2
528,2023,18.0,Mujer,2.0,,,,2,3,5,4,1,3,2,2,3,1,2,2,5,3,4,1,5,5,2,4,3,5,2,5,2,1,3,3,1.5714285714285714,3.0,3.857142857142857,3.4285714285714284,2.9642857142857144,0,True,2
529,2023,18.0,Mujer,2.0,,,,5,3,3,3,4,2,4,5,3,3,3,5,3,3,4,4,2,4,2,4,3,5,5,1,3,5,1,2,4.571428571428571,3.2857142857142856,3.571428571428572,2.0,3.357142857142857,0,True,2
530,2023,18.0,Mujer,3.0,,,,3,3,2,4,2,4,4,4,1,1,3,3,2,3,1,4,4,4,3,4,4,1,3,2,4,4,1,2,3.2857142857142856,2.857142857142857,2.857142857142857,2.4285714285714284,2.857142857142857,0,True,1
531,2023,18.0,Mujer,2.0,,,,4,4,5,5,5,3,1,5,5,4,4,3,1,5,5,1,2,5,2,3,5,4,3,1,4,5,1,5,3.142857142857143,4.714285714285714,4.428571428571429,2.0,3.571428571428572,0,True,2
532,2023,18.0,Hombre,2.0,,,,1,3,5,5,1,1,5,4,3,1,3,5,1,4,3,1,1,5,2,1,3,3,1,1,4,1,1,3,2.142857142857143,3.571428571428572,3.4285714285714284,1.1428571428571428,2.571428571428571,0,True,1
533,2023,22.0,Mujer,2.0,,,,3,4,4,1,2,4,3,2,2,4,3,4,4,2,4,3,3,4,3,3,2,3,2,2,4,3,3,4,2.857142857142857,3.2857142857142856,2.7142857142857144,3.2857142857142856,3.0357142857142856,0,True,1
534,2023,18.0,Mujer,3.0,,,,3,4,5,2,2,2,4,3,2,3,3,3,3,4,3,1,3,5,3,2,3,4,3,2,3,3,2,3,2.7142857142857144,3.2857142857142856,3.2857142857142856,2.571428571428572,2.964285714285714,0,True,1
535,2023,23.0,Hombre,1.0,,,,3,4,4,4,3,2,3,3,3,3,4,4,3,3,4,2,2,4,2,3,4,3,3,2,2,3,2,3,3.0,3.4285714285714284,3.4285714285714284,2.2857142857142856,3.0357142857142856,0,True,1
536,2023,18.0,Mujer,5.0,,,,3,1,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.7142857142857144,3.0,2.857142857142857,3.0,2.892857142857143,0,True,1
537,2023,18.0,Hombre,2.0,,,,3,3,4,3,2,2,3,3,3,3,3,4,3,3,3,2,3,4,4,3,2,2,2,3,3,2,3,2,2.571428571428572,2.857142857142857,3.0,3.0,2.857142857142857,0,True,1
538,2023,18.0,Hombre,2.0,,,,4,5,5,5,1,3,5,4,3,4,4,2,2,4,3,4,2,3,2,5,5,5,5,2,4,4,2,5,3.571428571428572,4.285714285714286,4.285714285714286,2.4285714285714284,3.642857142857143,0,True,2
539,2023,18.0,Mujer,0.0,,,,3,3,3,3,2,2,4,4,3,3,3,4,3,3,3,1,3,2,3,3,3,4,3,4,3,3,3,2,2.857142857142857,3.0,3.0,3.0,2.9642857142857144,0,True,1
540,2023,19.0,Hombre,1.0,,,,1,1,5,5,1,1,5,1,1,1,1,5,5,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,2.142857142857143,2.142857142857143,2.7142857142857144,2.142857142857143,2.2857142857142856,0,True,1
541,2023,18.0,Hombre,4.0,,,,2,1,3,4,1,1,3,3,3,1,3,2,2,3,4,4,3,4,2,2,3,1,2,2,3,2,1,4,2.2857142857142856,3.2857142857142856,2.571428571428572,1.7142857142857142,2.464285714285714,0,True,1
542,2023,22.0,Hombre,3.0,,,,3,4,4,5,1,2,4,3,2,2,4,4,3,4,5,2,2,4,4,2,4,5,2,2,5,3,2,5,2.7142857142857144,4.285714285714286,3.7142857142857135,2.4285714285714284,3.285714285714286,0,True,2
543,2023,19.0,Hombre,0.0,,,,2,3,3,4,2,3,4,3,3,2,3,5,4,4,1,3,4,3,4,2,4,3,2,2,2,3,2,2,3.0,2.571428571428572,3.142857142857143,3.0,2.9285714285714284,0,True,1
544,2023,28.0,Mujer,4.0,,,,3,3,3,3,4,2,4,4,2,3,2,2,4,5,4,3,4,2,5,3,3,4,3,2,3,3,2,3,3.142857142857143,3.142857142857143,3.142857142857143,3.142857142857143,3.142857142857143,0,True,1
545,2023,18.0,Hombre,2.0,,,,3,3,3,2,3,3,3,4,3,3,3,4,2,3,3,3,3,4,3,2,3,4,3,2,2,3,3,3,3.142857142857143,3.0,3.0,2.7142857142857144,2.9642857142857144,0,True,1
546,2023,18.0,Hombre,0.0,,,,3,5,3,1,4,3,3,5,5,3,5,3,4,5,4,3,3,5,3,3,3,5,3,2,5,3,3,5,3.142857142857143,4.285714285714286,4.142857142857143,3.0,3.6428571428571432,0,True,2
547,2023,20.0,Mujer,1.0,,,,3,5,3,1,5,4,3,5,5,2,5,5,4,5,4,5,3,5,3,3,5,5,3,1,5,3,1,5,3.857142857142857,4.571428571428571,4.142857142857143,2.571428571428572,3.785714285714286,0,True,2
548,2023,18.0,Mujer,3.0,,,,4,2,3,2,2,2,4,3,2,2,2,3,3,3,3,1,1,3,3,3,3,1,1,3,2,3,2,3,2.571428571428572,2.7142857142857144,2.2857142857142856,2.2857142857142856,2.4642857142857144,0,True,1
549,2023,18.0,Mujer,2.0,,,,1,5,3,3,4,5,4,5,5,5,3,1,4,3,1,5,5,5,2,4,3,4,3,4,3,4,2,5,3.142857142857143,3.2857142857142856,4.142857142857143,3.857142857142857,3.6071428571428577,0,True,2
550,2023,18.0,Mujer,2.0,,,,5,3,5,5,1,5,3,4,5,4,4,1,2,2,1,1,5,5,2,3,5,5,1,3,1,1,3,3,1.8571428571428568,3.2857142857142856,4.0,3.4285714285714284,3.142857142857143,0,True,2
551,2023,18.0,Hombre,3.0,,,,5,4,3,3,2,1,1,5,4,1,5,5,1,4,5,2,1,2,2,1,5,2,3,1,4,4,1,5,3.142857142857143,4.571428571428571,2.857142857142857,1.1428571428571428,2.9285714285714284,0,True,2
552,2023,19.0,Mujer,1.0,,,,2,3,3,4,5,3,4,3,2,3,3,2,3,4,2,2,4,3,4,1,3,3,5,2,3,5,2,3,3.571428571428572,2.857142857142857,2.857142857142857,3.0,3.071428571428572,0,True,1
553,2023,18.0,Mujer,1.0,,,,2,1,4,4,1,3,3,3,1,3,3,3,3,4,5,3,3,3,4,2,2,2,3,3,2,4,3,2,2.7142857142857144,3.0,2.4285714285714284,3.142857142857143,2.821428571428571,0,True,1
554,2023,19.0,Hombre,1.0,,,,2,2,4,5,1,3,4,5,4,2,3,5,2,4,1,2,3,5,2,2,4,3,4,1,2,4,2,3,3.142857142857143,3.142857142857143,3.571428571428572,2.142857142857143,3.0,0,True,1
555,2023,18.0,Hombre,1.0,,,,1,3,4,4,1,2,4,3,2,2,2,3,3,3,3,1,2,5,4,1,2,3,1,2,3,1,1,3,1.7142857142857142,2.857142857142857,3.0,2.2857142857142856,2.4642857142857144,0,True,1
556,2023,17.0,Mujer,4.0,,,,3,4,4,5,2,2,3,5,3,3,3,3,3,4,5,2,2,5,3,3,2,4,3,1,2,3,2,3,2.7142857142857144,3.4285714285714284,4.0,2.2857142857142856,3.1071428571428568,0,True,1
557,2023,18.0,Mujer,1.0,,,,3,4,4,4,3,3,4,4,3,2,3,4,2,3,3,3,2,4,2,2,3,3,3,3,3,3,2,4,3.2857142857142856,3.4285714285714284,3.2857142857142856,2.2857142857142856,3.071428571428571,0,True,1
558,2023,27.0,Hombre,1.0,,,,2,3,4,4,3,2,5,2,3,2,2,3,4,4,4,3,1,4,3,2,1,3,2,1,2,2,3,2,2.857142857142857,2.4285714285714284,3.2857142857142856,2.2857142857142856,2.7142857142857144,0,True,1
559,2023,20.0,Mujer,1.0,,,,3,4,4,4,3,4,3,4,3,3,3,3,3,3,4,3,3,5,3,1,1,1,1,1,1,1,1,1,2.4285714285714284,2.571428571428572,3.0,2.571428571428572,2.642857142857143,0,True,1
560,2023,18.0,Mujer,2.0,,,,5,2,2,4,3,2,3,4,3,4,3,2,3,3,3,1,4,4,3,2,4,5,3,2,3,5,2,3,3.142857142857143,3.142857142857143,3.2857142857142856,2.857142857142857,3.107142857142857,0,True,2
561,2023,18.0,Hombre,1.0,,,,2,3,4,4,3,2,2,4,3,3,4,4,2,4,3,2,2,4,3,2,5,4,3,1,4,3,2,4,2.7142857142857144,4.0,3.4285714285714284,2.142857142857143,3.071428571428571,0,True,1
562,2023,22.0,Hombre,1.0,,,,3,3,4,4,2,2,4,3,3,2,3,4,3,4,3,2,3,3,3,3,2,3,3,2,3,2,3,3,2.857142857142857,3.0,3.2857142857142856,2.571428571428572,2.9285714285714284,0,True,1
563,2023,18.0,Mujer,1.0,,,,2,2,4,5,2,2,3,4,3,1,3,5,3,5,4,3,2,5,3,2,3,4,2,1,3,2,1,4,2.7142857142857144,3.571428571428572,3.7142857142857135,1.8571428571428568,2.9642857142857144,0,True,1
564,2023,18.0,Hombre,3.0,,,,5,3,5,3,1,1,1,5,3,1,4,5,3,3,2,5,1,5,3,1,4,1,3,1,4,5,1,3,3.571428571428572,3.857142857142857,2.7142857142857144,1.5714285714285714,2.9285714285714284,0,True,1
565,2023,18.0,Hombre,1.0,,,,3,3,3,3,1,3,4,2,2,2,2,4,4,4,4,2,2,4,4,2,2,2,2,2,2,2,2,2,2.571428571428572,2.4285714285714284,2.857142857142857,2.7142857142857144,2.6428571428571432,0,True,1
