respondent_id,year,age,gender,ses,AC1,AC2,AC3,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,qc_fail_count,md_score,is_outlier
884,2023,17.0,1.0,4.0,,,,2,4,3,4,2,2,4,5,3,3,5,4,5,3,5,1,3,5,3,2,4,3,2,3,5,1,2,5,2.2857142857142856,4.571428571428571,3.4285714285714284,3.0,3.321428571428571,0,5.347253511702361,False
885,2023,17.0,2.0,1.0,,,,3,4,4,4,4,2,3,4,4,3,4,2,3,4,4,3,3,3,3,3,3,3,3,2,2,4,2,4,3.142857142857143,3.5714285714285716,3.5714285714285716,2.5714285714285716,3.2142857142857144,0,3.776603938322539,False
886,2023,17.0,1.0,2.0,,,,1,2,5,3,1,3,4,5,3,1,5,3,1,2,4,1,3,4,5,2,4,1,1,1,1,2,2,3,1.8571428571428572,3.857142857142857,2.4285714285714284,2.2857142857142856,2.6071428571428568,0,6.71551596535135,False
887,2023,17.0,2.0,2.0,,,,4,5,5,5,4,3,4,4,2,3,4,4,3,5,4,3,3,5,4,3,4,3,3,2,2,3,2,4,3.5714285714285716,3.857142857142857,4.0,2.857142857142857,3.5714285714285716,0,3.8901948797864736,False
888,2023,17.0,2.0,2.0,,,,3,3,4,5,3,4,5,4,2,4,4,5,2,5,3,4,3,5,3,3,4,4,4,2,2,5,1,4,4.142857142857143,3.5714285714285716,3.857142857142857,2.7142857142857144,3.571428571428572,0,4.7315324273277515,False
889,2023,17.0,1.0,2.0,,,,1,3,4,2,1,2,3,3,3,1,3,4,3,3,3,1,1,5,4,1,2,2,1,1,2,1,1,3,1.7142857142857142,2.857142857142857,2.7142857142857144,1.8571428571428572,2.2857142857142856,0,4.2633247088103605,False
890,2023,16.0,1.0,3.0,,,,4,4,4,3,1,3,1,4,3,2,3,4,2,4,4,2,2,4,3,2,3,2,2,2,2,3,2,2,2.4285714285714284,3.142857142857143,3.142857142857143,2.2857142857142856,2.75,0,3.9102882316752763,False
891,2023,18.0,1.0,2.0,,,,4,4,3,2,2,4,2,5,4,3,4,2,4,5,5,1,1,4,2,2,3,2,2,2,1,2,3,4,2.142857142857143,3.5714285714285716,3.2857142857142856,2.7142857142857144,2.928571428571429,0,5.9450958741094375,False
892,2023,17.0,1.0,2.0,,,,3,2,4,5,1,2,3,4,3,2,4,2,2,4,4,4,2,2,3,1,5,3,4,2,4,2,2,3,2.7142857142857144,4.0,2.857142857142857,2.142857142857143,2.9285714285714284,0,5.633820670719276,False
893,2023,17.0,1.0,2.0,,,,4,3,2,2,4,4,2,4,4,4,4,2,2,2,2,4,4,2,2,4,4,4,4,4,3,4,2,4,3.4285714285714284,3.2857142857142856,3.0,3.142857142857143,3.214285714285714,0,4.013360908547312,False
894,2023,17.0,1.0,1.0,,,,4,3,2,3,4,3,2,3,4,3,4,3,2,3,2,3,4,3,2,3,4,3,4,3,4,3,4,3,3.2857142857142856,3.142857142857143,3.142857142857143,3.0,3.142857142857143,0,4.390323426632871,False
895,2023,17.0,1.0,1.0,,,,2,4,5,5,2,1,3,4,4,3,4,4,1,4,4,2,3,4,1,3,4,4,2,1,4,3,1,5,2.5714285714285716,4.285714285714286,4.0,1.5714285714285714,3.107142857142857,0,4.207221897715542,False
896,2023,17.0,1.0,2.0,,,,4,3,3,4,5,2,2,5,3,5,4,5,1,3,4,5,2,4,2,4,5,3,5,3,4,5,2,3,4.428571428571429,4.0,3.4285714285714284,2.4285714285714284,3.5714285714285716,0,5.358051739850061,False
897,2023,17.0,2.0,2.0,,,,5,4,3,5,5,2,4,5,3,2,3,3,1,3,4,4,1,5,1,2,4,4,4,1,3,2,1,4,3.857142857142857,3.7142857142857144,3.7142857142857144,1.2857142857142858,3.142857142857143,0,5.53301064932675,False
898,2023,17.0,2.0,4.0,,,,3,4,4,4,3,3,2,5,3,4,4,4,3,4,3,2,3,5,3,3,4,5,3,3,4,5,3,3,3.142857142857143,3.857142857142857,4.0,3.142857142857143,3.5357142857142856,0,4.361888350783647,False
899,2023,17.0,2.0,1.0,,,,4,5,3,4,4,3,3,4,4,2,5,4,2,4,5,5,3,5,2,4,4,5,4,2,4,4,1,4,4.0,4.142857142857143,4.428571428571429,2.142857142857143,3.6785714285714284,0,3.8193258663654706,False
900,2023,17.0,2.0,2.0,,,,4,3,2,2,4,3,4,3,2,3,3,5,2,4,2,2,3,3,4,2,4,4,2,3,1,5,4,5,3.7142857142857144,2.857142857142857,2.857142857142857,3.142857142857143,3.142857142857143,0,6.349304182178655,False
901,2023,17.0,1.0,1.0,,,,3,1,4,1,1,2,2,4,1,2,1,1,4,1,2,1,1,1,4,3,2,4,1,1,1,1,1,1,1.4285714285714286,2.142857142857143,1.7142857142857142,2.142857142857143,1.8571428571428572,0,7.271339839042197,False
902,2023,17.0,1.0,1.0,,,,5,5,3,3,3,4,3,5,2,3,3,2,3,4,4,5,2,5,2,3,5,1,5,2,2,5,1,5,4.0,3.857142857142857,3.2857142857142856,2.4285714285714284,3.392857142857143,0,6.2786066561844125,False
903,2023,17.0,2.0,2.0,,,,1,4,5,5,4,3,5,4,4,2,4,4,3,3,5,2,3,5,4,3,4,5,4,2,1,1,2,3,3.0,3.7142857142857144,4.142857142857143,2.7142857142857144,3.3928571428571432,0,5.596380301257031,False
904,2023,17.0,2.0,3.0,,,,1,4,5,5,4,1,3,5,5,1,5,5,2,5,3,4,1,5,1,1,5,3,4,1,4,4,1,3,3.5714285714285716,4.285714285714286,4.0,1.1428571428571428,3.25,0,5.134486044740262,False
905,2023,17.0,1.0,2.0,,,,3,2,4,3,2,3,3,4,2,4,4,4,2,2,2,4,4,5,4,1,4,4,1,3,4,3,2,4,2.857142857142857,3.7142857142857144,2.7142857142857144,3.142857142857143,3.1071428571428568,0,5.743371174211528,False
906,2023,17.0,1.0,3.0,,,,3,2,3,3,2,3,3,3,1,2,2,4,3,4,2,2,2,4,4,2,2,2,1,2,2,3,2,3,2.5714285714285716,2.4285714285714284,2.5714285714285716,2.5714285714285716,2.5357142857142856,0,3.7903278092217527,False
907,2023,17.0,2.0,2.0,,,,5,5,4,4,5,4,3,5,4,5,4,5,3,5,5,4,5,2,1,5,4,5,5,3,3,4,3,5,4.428571428571429,4.285714285714286,4.285714285714286,3.4285714285714284,4.107142857142857,0,5.557483577661704,False
908,2023,17.0,1.0,6.0,,,,4,3,4,4,3,3,3,4,4,3,4,3,3,5,5,1,3,5,3,5,5,5,4,3,4,4,2,1,3.142857142857143,3.857142857142857,4.428571428571429,2.857142857142857,3.5714285714285716,0,5.393357572799985,False
909,2023,17.0,2.0,1.0,,,,4,3,4,4,2,3,3,4,3,3,5,4,2,4,3,2,3,4,2,2,4,5,4,1,5,4,3,5,3.2857142857142856,4.285714285714286,3.5714285714285716,2.4285714285714284,3.392857142857143,0,4.658203645234393,False
910,2023,17.0,2.0,2.0,,,,4,3,3,5,1,3,4,3,5,3,3,3,5,4,3,1,4,5,4,4,4,5,1,2,5,1,2,5,2.142857142857143,3.7142857142857144,4.428571428571429,3.2857142857142856,3.3928571428571432,0,6.18389567951648,False
911,2023,17.0,1.0,2.0,,,,2,3,4,4,1,3,3,5,2,1,2,3,2,4,5,2,1,5,3,1,4,2,2,1,2,1,1,2,2.0,3.4285714285714284,3.0,1.7142857142857142,2.5357142857142856,0,4.56857594092444,False
912,2023,17.0,1.0,1.0,,,,5,3,3,3,3,1,4,5,4,1,3,3,1,1,5,3,1,5,3,3,5,3,3,1,3,5,1,3,3.7142857142857144,3.857142857142857,3.142857142857143,1.2857142857142858,3.0,0,5.928231444293997,False
913,2023,17.0,2.0,2.0,,,,3,4,5,5,2,4,3,5,2,4,4,3,3,4,4,1,4,2,2,2,5,3,2,2,3,2,3,4,2.2857142857142856,4.285714285714286,3.142857142857143,3.142857142857143,3.214285714285714,0,5.813594491229116,False
914,2023,17.0,2.0,2.0,,,,3,3,3,5,1,4,1,5,3,3,5,3,3,5,5,1,3,5,5,5,5,5,1,3,4,1,3,3,1.5714285714285714,4.285714285714286,4.428571428571429,3.4285714285714284,3.4285714285714284,0,6.498203056097915,False
915,2023,17.0,1.0,4.0,,,,3,4,4,4,1,3,2,4,2,2,4,5,3,5,4,3,4,5,3,4,4,2,3,1,2,2,1,4,2.7142857142857144,3.7142857142857144,3.7142857142857144,2.4285714285714284,3.142857142857143,0,4.9631907352554565,False
916,2023,17.0,2.0,3.0,,,,4,4,4,3,3,3,5,4,4,3,5,4,4,5,5,3,5,5,4,3,4,3,4,5,4,5,2,5,4.0,4.428571428571429,3.857142857142857,3.7142857142857144,4.0,0,5.353297754942365,False
917,2023,17.0,1.0,2.0,,,,5,4,4,4,5,3,5,4,2,1,4,5,3,4,5,5,3,5,5,2,3,3,5,1,2,4,1,3,4.857142857142857,3.5714285714285716,3.4285714285714284,2.4285714285714284,3.5714285714285716,0,5.3896612849131635,False
918,2023,17.0,2.0,3.0,,,,4,3,3,5,3,4,4,3,3,3,3,3,5,4,4,2,5,4,5,5,3,5,2,4,3,2,3,3,2.857142857142857,3.142857142857143,4.142857142857143,4.142857142857143,3.571428571428571,0,4.2894593897613325,False
919,2023,17.0,2.0,2.0,,,,2,4,5,5,3,3,4,5,4,1,5,5,3,4,4,3,3,5,2,4,5,4,3,2,4,5,1,5,3.5714285714285716,4.714285714285714,4.285714285714286,2.142857142857143,3.678571428571429,0,4.162592327041392,False
920,2023,17.0,1.0,1.0,,,,4,2,5,4,1,1,2,4,2,2,4,5,2,4,5,4,2,3,2,2,4,2,4,2,3,4,2,4,3.4285714285714284,4.142857142857143,2.7142857142857144,1.8571428571428572,3.0357142857142856,0,4.650528722734299,False
921,2023,17.0,1.0,1.0,,,,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,5,5,1,1,1,1,1,1,2,1,5,2.2857142857142856,2.7142857142857144,2.142857142857143,1.5714285714285714,2.1785714285714284,0,8.214263546861133,True
922,2023,17.0,2.0,3.0,,,,4,4,4,4,2,3,2,4,3,2,5,2,2,4,4,4,2,5,4,2,4,1,2,2,3,4,2,4,2.857142857142857,4.0,3.2857142857142856,2.4285714285714284,3.142857142857143,0,4.557502909022268,False
923,2023,17.0,2.0,2.0,,,,5,5,5,5,5,4,3,4,3,3,5,5,3,5,3,4,4,5,1,4,4,5,5,3,5,5,2,5,4.571428571428571,4.428571428571429,4.571428571428571,2.857142857142857,4.107142857142857,0,4.8580222993269215,False
924,2023,17.0,1.0,2.0,,,,2,4,5,5,2,3,4,4,4,3,4,3,3,3,4,4,4,5,3,4,4,3,4,3,4,4,2,4,3.2857142857142856,4.142857142857143,4.0,3.0,3.607142857142857,0,3.854023567219969,False
925,2023,17.0,1.0,1.0,,,,3,2,3,2,3,2,5,3,2,2,3,5,4,5,5,3,3,4,4,3,2,4,1,2,3,3,1,5,3.2857142857142856,3.4285714285714284,3.142857142857143,2.5714285714285716,3.1071428571428568,0,5.636752804006983,False
926,2023,17.0,2.0,2.0,,,,4,2,3,4,4,4,2,4,4,3,4,2,3,2,4,2,3,5,3,4,4,3,4,2,2,2,2,4,2.857142857142857,3.5714285714285716,3.4285714285714284,2.857142857142857,3.178571428571429,0,5.073660665366095,False
927,2023,17.0,2.0,2.0,,,,3,2,4,5,2,1,5,3,3,1,3,5,5,5,5,2,3,5,3,2,3,4,3,1,2,5,1,2,3.5714285714285716,3.142857142857143,3.7142857142857144,2.142857142857143,3.142857142857143,0,5.181544263279052,False
928,2023,17.0,2.0,3.0,,,,5,4,4,4,1,4,4,5,5,1,5,2,1,5,4,1,4,5,2,5,5,5,1,2,3,5,3,5,2.7142857142857144,4.428571428571429,4.714285714285714,2.4285714285714284,3.5714285714285716,0,6.738591424093477,False
929,2023,17.0,2.0,2.0,,,,5,3,5,5,5,5,5,3,5,5,5,5,5,5,1,5,5,5,5,5,3,5,5,3,1,5,3,3,5.0,3.0,4.714285714285714,4.428571428571429,4.2857142857142865,0,6.370796296899507,False
930,2023,17.0,1.0,2.0,,,,4,1,3,1,1,3,1,2,1,1,3,3,1,1,3,2,1,1,2,1,4,3,2,1,1,2,1,1,2.142857142857143,2.4285714285714284,1.2857142857142858,1.4285714285714286,1.8214285714285714,0,6.596037655921798,False
931,2023,17.0,2.0,2.0,,,,1,4,5,5,4,1,3,4,3,2,4,4,4,2,5,2,3,5,2,3,5,4,4,3,4,4,1,4,3.142857142857143,4.428571428571429,3.7142857142857144,2.2857142857142856,3.3928571428571423,0,5.527082068143509,False
932,2023,17.0,2.0,3.0,,,,4,2,3,4,2,2,3,4,3,3,3,2,3,2,3,2,3,3,3,2,4,3,2,2,2,3,2,4,2.5714285714285716,3.2857142857142856,2.7142857142857144,2.5714285714285716,2.785714285714286,0,3.641561992013104,False
933,2023,17.0,2.0,2.0,,,,2,3,4,3,2,3,5,3,3,3,3,3,4,5,5,2,2,5,3,3,2,4,2,2,2,2,1,3,2.5714285714285716,3.142857142857143,3.7142857142857144,2.5714285714285716,3.0,0,4.2391010983217,False
934,2023,17.0,2.0,0.0,,,,3,3,5,4,3,3,4,2,4,3,4,4,5,4,3,2,3,5,3,2,3,4,4,3,3,4,2,4,3.4285714285714284,3.4285714285714284,3.7142857142857144,3.142857142857143,3.4285714285714284,0,4.524621368014194,False
935,2023,17.0,1.0,2.0,,,,2,4,4,2,2,1,2,4,2,1,4,2,1,3,5,5,1,4,1,1,4,4,2,1,2,5,1,1,2.857142857142857,3.4285714285714284,2.857142857142857,1.0,2.5357142857142856,0,7.2575755576456435,False
936,2023,17.0,1.0,1.0,,,,4,4,4,4,1,1,2,5,4,2,4,3,2,3,4,1,1,5,2,2,4,2,1,1,4,2,1,4,2.0,4.142857142857143,3.4285714285714284,1.4285714285714286,2.75,0,3.689211908929691,False
937,2023,17.0,1.0,3.0,,,,4,3,3,4,5,1,5,4,4,4,4,4,1,2,4,3,3,4,2,4,4,4,4,3,4,5,1,5,4.285714285714286,4.0,3.5714285714285716,2.142857142857143,3.4999999999999996,0,5.436730212231352,False
938,2023,17.0,1.0,2.0,,,,5,5,5,3,1,5,1,5,1,3,5,1,2,3,5,1,2,5,1,2,3,4,1,2,4,1,3,5,1.5714285714285714,4.571428571428571,3.2857142857142856,2.5714285714285716,2.9999999999999996,0,7.84761369679364,True
939,2023,17.0,2.0,2.0,,,,5,5,5,3,3,4,3,5,3,4,5,5,4,5,5,3,5,4,4,4,4,5,5,4,4,4,3,4,4.0,4.571428571428571,4.142857142857143,4.0,4.178571428571429,0,4.84178728520461,False
940,2023,17.0,1.0,2.0,,,,3,1,3,2,1,1,3,4,1,4,2,5,2,3,1,1,5,5,5,1,4,3,1,1,1,3,1,4,2.4285714285714284,2.7142857142857144,2.2857142857142856,2.7142857142857144,2.5357142857142856,0,7.439923597508549,False
941,2023,17.0,1.0,3.0,,,,2,4,4,5,4,1,4,4,4,2,4,4,2,5,4,4,1,5,2,3,3,1,4,1,4,4,1,5,3.7142857142857144,4.0,3.857142857142857,1.4285714285714286,3.25,0,4.663840834014302,False
942,2023,17.0,1.0,0.0,,,,2,1,5,4,1,2,3,2,2,2,3,4,1,4,2,1,3,3,5,2,3,1,3,3,1,3,3,4,2.4285714285714284,2.857142857142857,2.4285714285714284,2.7142857142857144,2.6071428571428568,0,6.324599268499791,False
943,2023,17.0,2.0,1.0,,,,2,5,4,4,4,4,3,5,4,3,4,4,4,5,3,2,4,5,3,3,5,3,2,2,2,4,2,4,3.0,3.857142857142857,4.142857142857143,3.142857142857143,3.5357142857142856,0,4.626360497193591,False
944,2023,17.0,2.0,1.0,,,,4,2,5,4,3,1,3,3,2,2,4,5,4,5,5,3,2,5,5,2,2,1,2,1,2,5,1,4,3.5714285714285716,3.5714285714285716,3.0,2.2857142857142856,3.1071428571428568,0,5.464308907601654,False
945,2023,17.0,1.0,1.0,,,,2,1,3,4,1,1,5,2,2,1,2,4,4,4,4,1,1,3,3,1,2,1,1,1,2,1,1,2,2.142857142857143,2.4285714285714284,2.2857142857142856,1.7142857142857142,2.142857142857143,0,4.289991338960549,False
946,2023,17.0,2.0,2.0,,,,4,3,4,3,4,3,3,4,2,2,4,4,3,2,2,1,3,3,3,2,3,2,1,2,2,2,2,4,2.7142857142857144,3.2857142857142856,2.4285714285714284,2.5714285714285716,2.75,0,4.489600726106458,False
947,2023,17.0,1.0,2.0,,,,3,3,4,5,1,1,3,5,1,1,1,3,2,5,1,1,1,5,3,1,3,1,2,1,1,1,1,2,2.0,2.4285714285714284,3.0,1.4285714285714286,2.2142857142857144,0,6.025598292643648,False
948,2023,17.0,1.0,3.0,,,,3,2,3,4,1,1,3,3,2,5,3,4,3,3,4,1,1,4,4,3,3,1,4,2,1,2,1,4,2.5714285714285716,3.0,2.7142857142857144,2.4285714285714284,2.6785714285714284,0,6.253594566445911,False
949,2023,17.0,1.0,2.0,,,,3,4,5,5,2,3,2,4,4,3,4,4,2,2,2,4,3,5,4,4,4,5,4,5,5,5,2,5,3.4285714285714284,4.142857142857143,4.142857142857143,3.142857142857143,3.7142857142857144,0,6.18112308451606,False
950,2023,17.0,1.0,2.0,,,,2,3,5,3,1,1,4,4,3,3,3,4,2,3,4,2,4,4,3,4,3,2,3,2,3,3,2,4,2.7142857142857144,3.7142857142857144,3.142857142857143,2.4285714285714284,3.0,0,4.544354264441485,False
951,2023,17.0,1.0,2.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,4,3,2,2,2,2,2,2,2,2,2,2.5714285714285716,2.7142857142857144,2.857142857142857,2.5714285714285716,2.678571428571429,0,2.981204985164547,False
952,2023,17.0,1.0,1.0,,,,2,3,5,5,1,1,2,5,5,2,4,4,2,5,4,3,2,5,3,2,4,3,3,1,4,3,1,4,2.5714285714285716,4.285714285714286,4.0,1.7142857142857142,3.142857142857143,0,4.077603250974208,False
953,2023,17.0,1.0,2.0,,,,2,4,3,2,2,2,4,4,3,3,4,3,4,3,4,2,3,5,2,4,3,2,2,4,2,3,2,3,2.5714285714285716,3.2857142857142856,3.2857142857142856,2.857142857142857,3.0,0,5.245571453056407,False
954,2023,17.0,1.0,1.0,,,,4,2,2,4,4,2,3,4,3,1,3,2,2,3,4,4,2,4,3,1,4,4,4,1,3,3,1,2,3.4285714285714284,3.142857142857143,3.0,1.7142857142857142,2.821428571428571,0,5.1303477932860435,False
955,2023,17.0,1.0,2.0,,,,2,4,3,4,1,2,3,4,3,2,4,4,2,4,5,2,2,5,2,3,5,2,2,2,1,3,1,4,2.4285714285714284,3.7142857142857144,3.5714285714285716,1.8571428571428572,2.892857142857143,0,4.6132698094397915,False
956,2023,17.0,2.0,1.0,,,,1,4,5,3,2,4,5,4,5,3,4,3,3,5,5,3,4,5,3,1,4,4,2,1,1,2,1,5,2.5714285714285716,4.0,3.857142857142857,2.7142857142857144,3.2857142857142856,0,6.390631457409281,False
957,2023,17.0,2.0,3.0,,,,4,4,4,3,4,2,3,3,2,3,3,4,4,4,4,3,3,4,3,4,3,3,3,2,2,3,2,4,3.4285714285714284,3.2857142857142856,3.4285714285714284,2.7142857142857144,3.2142857142857144,0,3.691049800090179,False
958,2023,17.0,2.0,0.0,,,,4,3,4,4,1,2,2,4,4,3,4,3,3,4,3,4,3,5,3,2,3,3,3,2,2,5,2,4,3.142857142857143,3.4285714285714284,3.5714285714285716,2.5714285714285716,3.1785714285714284,0,4.186734928117035,False
959,2023,17.0,2.0,3.0,,,,4,1,3,4,2,4,4,3,4,2,2,4,2,2,3,4,3,4,4,3,3,1,4,4,2,4,2,2,3.7142857142857144,2.5714285714285716,2.7142857142857144,3.0,3.0,0,5.8168311707855205,False
960,2023,17.0,1.0,3.0,,,,4,4,3,2,1,2,3,5,2,2,2,4,1,2,4,3,2,3,2,2,4,3,4,1,4,3,1,4,3.142857142857143,3.7142857142857144,2.5714285714285716,1.5714285714285714,2.75,0,5.041239371879873,False
961,2023,17.0,1.0,2.0,,,,3,3,4,3,2,4,2,2,3,3,3,1,3,4,5,5,1,1,4,3,3,2,4,1,1,4,1,2,3.0,2.857142857142857,2.7142857142857144,2.4285714285714284,2.7500000000000004,0,7.6686437268852785,True
962,2023,17.0,1.0,2.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,0,2.0589418498340617,False
963,2023,17.0,1.0,1.0,,,,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,4,2,3,3,3,3,2,3,4,2,5,3.142857142857143,3.5714285714285716,3.142857142857143,2.7142857142857144,3.1428571428571432,0,3.059496614557542,False
964,2023,17.0,2.0,3.0,,,,5,5,5,5,4,3,4,4,4,2,5,5,2,3,4,4,3,5,1,1,4,2,5,1,3,5,3,5,4.571428571428571,4.285714285714286,3.5714285714285716,2.142857142857143,3.642857142857143,0,5.792493824175566,False
965,2023,17.0,2.0,1.0,,,,4,3,5,3,5,3,3,4,3,2,4,4,2,3,5,3,3,4,4,2,4,2,4,2,3,4,2,4,3.857142857142857,4.142857142857143,2.857142857142857,2.5714285714285716,3.357142857142857,0,4.163828776303946,False
966,2023,17.0,1.0,2.0,,,,3,2,4,3,2,2,4,4,3,1,2,4,3,4,5,2,1,4,3,2,3,2,3,2,3,2,1,2,2.857142857142857,3.2857142857142856,2.857142857142857,1.8571428571428572,2.7142857142857144,0,3.7915885526269224,False
967,2023,17.0,1.0,1.0,,,,2,3,4,4,2,2,2,4,3,3,4,4,2,3,4,2,3,4,3,2,4,2,3,2,3,3,2,4,2.5714285714285716,3.857142857142857,3.0,2.4285714285714284,2.9642857142857144,0,2.776800439973919,False
968,2023,17.0,1.0,1.0,,,,5,3,4,4,5,3,4,4,2,4,4,5,2,3,4,4,4,4,3,5,4,5,4,2,4,4,2,4,4.428571428571429,4.0,3.7142857142857144,2.857142857142857,3.75,0,4.048114910620017,False
969,2023,17.0,1.0,2.0,,,,3,3,4,5,2,3,4,3,2,2,3,4,4,5,5,4,2,5,4,3,4,3,2,2,3,2,2,4,3.0,3.7142857142857144,3.7142857142857144,2.7142857142857144,3.2857142857142856,0,4.154243606269123,False
970,2023,17.0,1.0,1.0,,,,4,4,4,3,3,1,3,4,3,4,4,4,2,3,3,4,2,4,2,2,4,3,4,2,4,4,2,4,3.7142857142857144,3.857142857142857,3.142857142857143,2.142857142857143,3.214285714285714,0,3.51360009926276,False
971,2023,17.0,2.0,2.0,,,,4,3,4,3,3,4,2,5,3,4,4,4,3,3,4,2,4,5,4,4,5,4,2,3,1,2,4,3,2.7142857142857144,3.7142857142857144,3.5714285714285716,3.7142857142857144,3.428571428571429,0,5.159873379050896,False
972,2023,17.0,2.0,1.0,,,,3,4,4,4,3,4,4,4,4,4,4,3,4,3,4,2,4,5,4,4,3,5,4,3,3,3,2,4,3.142857142857143,3.7142857142857144,4.142857142857143,3.5714285714285716,3.642857142857143,0,3.463289709327513,False
973,2023,17.0,1.0,2.0,,,,3,5,1,1,5,4,3,4,3,3,3,3,3,2,3,4,4,3,2,4,3,4,3,4,3,3,4,3,3.4285714285714284,2.857142857142857,3.142857142857143,3.4285714285714284,3.2142857142857144,0,5.319371128394158,False
974,2023,17.0,2.0,2.0,,,,3,2,4,4,2,3,4,4,4,3,4,2,2,4,3,2,4,4,3,3,4,4,3,3,3,3,2,4,2.7142857142857144,3.7142857142857144,3.5714285714285716,2.857142857142857,3.2142857142857144,0,3.514037387540353,False
975,2023,17.0,2.0,1.0,,,,4,3,2,4,3,5,4,3,2,4,5,2,4,5,4,3,4,5,4,5,2,2,3,1,3,4,1,5,3.2857142857142856,3.4285714285714284,3.7142857142857144,3.2857142857142856,3.428571428571428,0,6.76672171095022,False
976,2023,17.0,1.0,1.0,,,,4,3,3,5,2,3,2,4,3,2,3,3,3,4,4,3,2,5,3,3,4,2,2,2,4,3,2,4,2.7142857142857144,3.7142857142857144,3.5714285714285716,2.4285714285714284,3.107142857142857,0,3.5611484521843737,False
977,2023,17.0,1.0,3.0,,,,2,3,4,4,2,2,3,4,5,2,5,3,2,4,3,4,4,5,1,5,5,5,4,3,2,3,2,4,3.0,3.857142857142857,4.428571428571429,2.2857142857142856,3.3928571428571432,0,5.3760082664674,False
978,2023,17.0,2.0,2.0,,,,4,4,4,5,4,2,4,5,4,2,5,5,4,4,5,5,4,5,3,3,4,5,4,3,4,5,2,5,4.428571428571429,4.571428571428571,4.285714285714286,2.857142857142857,4.035714285714286,0,3.9245830357080966,False
979,2023,17.0,1.0,2.0,,,,2,3,5,4,4,3,1,5,3,3,4,3,2,4,2,5,4,5,3,2,4,4,4,2,4,3,2,4,3.142857142857143,4.0,3.5714285714285716,2.7142857142857144,3.3571428571428568,0,5.003530662978999,False
980,2023,17.0,1.0,2.0,,,,4,4,5,3,2,2,3,4,4,2,3,3,3,4,5,2,3,4,2,4,4,3,3,2,4,3,1,3,2.857142857142857,4.0,3.7142857142857144,2.142857142857143,3.178571428571429,0,4.124899485609226,False
981,2023,17.0,2.0,3.0,,,,4,3,4,4,3,5,4,5,5,3,3,4,3,5,5,5,5,1,1,3,5,5,5,2,5,3,1,5,4.0,4.571428571428571,3.7142857142857144,2.857142857142857,3.7857142857142856,0,7.758605209191742,True
982,2023,17.0,1.0,1.0,,,,1,4,3,4,4,3,4,4,2,2,5,5,3,4,5,5,3,4,4,1,4,3,5,4,4,5,1,3,4.142857142857143,4.0,3.142857142857143,2.857142857142857,3.5357142857142856,0,6.419723804502069,False
983,2023,16.0,2.0,2.0,,,,2,3,4,4,2,2,3,3,3,2,3,3,3,5,4,1,2,5,4,1,3,2,2,2,3,2,1,3,2.142857142857143,3.2857142857142856,3.2857142857142856,2.2857142857142856,2.75,0,3.2511258652801196,False
984,2023,17.0,2.0,2.0,,,,2,1,5,5,4,2,4,4,1,2,4,5,3,4,5,4,3,5,4,1,4,2,4,2,2,4,2,5,3.857142857142857,4.142857142857143,2.7142857142857144,2.5714285714285716,3.3214285714285716,0,5.29726654872795,False
985,2023,17.0,2.0,2.0,,,,2,5,5,4,3,1,2,5,4,3,5,5,4,4,5,2,3,5,2,3,5,3,2,2,4,3,2,5,2.7142857142857144,4.857142857142857,4.0,2.4285714285714284,3.5,0,4.565914041372122,False
986,2023,17.0,1.0,3.0,,,,4,4,4,4,3,3,2,5,3,3,3,5,3,3,3,5,3,5,3,4,5,5,4,1,1,2,2,4,3.5714285714285716,3.5714285714285716,4.0,2.5714285714285716,3.4285714285714284,0,5.5604378099753715,False
987,2023,17.0,2.0,1.0,,,,4,2,5,5,2,4,3,5,3,3,4,4,4,5,3,4,5,5,3,4,4,5,4,3,3,4,3,4,3.5714285714285716,4.0,4.142857142857143,3.5714285714285716,3.8214285714285716,0,4.507506086169988,False
988,2023,17.0,2.0,1.0,,,,3,2,3,3,2,3,5,2,2,2,3,5,5,4,3,3,3,4,4,3,3,4,3,4,2,2,1,1,3.2857142857142856,2.4285714285714284,3.142857142857143,3.142857142857143,2.9999999999999996,0,5.1561385710986345,False
989,2023,17.0,2.0,1.0,,,,4,5,4,5,4,3,3,5,5,3,5,4,3,3,5,3,3,5,2,4,5,5,5,3,4,5,3,5,4.0,4.714285714285714,4.571428571428571,2.857142857142857,4.035714285714286,0,3.8374925878038564,False
990,2023,17.0,1.0,2.0,,,,2,4,4,4,1,2,4,3,2,3,2,3,2,4,2,1,4,4,4,3,2,3,4,2,2,4,2,5,2.7142857142857144,2.857142857142857,3.4285714285714284,2.7142857142857144,2.928571428571429,0,5.854609385702382,False
